Age,Income,MonthlySpending,SessionDuration,PageViewsPerVisit,AccountAge,DeviceType,MembershipTier,PurchaseCategory
53,62.4,290.79,30.2,13.9,41,Desktop,Gold,2
21,65.5,891.46,30.8,26.8,41,Tablet,Platinum,0
37,81.0,444.51,11.1,15.1,39,Desktop,Basic,0
56,45.0,291.33,18.8,8.7,11,Desktop,Silver,2
21,57.3,229.71,41.8,27.9,27,Mobile,Gold,1
23,113.9,336.05,30.3,20.3,17,Desktop,Gold,0
66,43.0,55.71,16.5,10.6,29,Mobile,Basic,3
40,114.4,519.64,29.9,17.9,29,Desktop,Platinum,0
28,40.7,255.1,33.1,18.1,21,Desktop,Silver,1
48,76.6,253.83,22.2,15.2,2,Desktop,Gold,0
37,79.6,216.99,35.7,19.3,16,Desktop,Silver,1
31,89.0,168.75,34.4,20.3,25,Tablet,Silver,0
58,39.7,567.3,17.7,14.9,21,Mobile,Basic,0
24,95.6,180.88,29.3,13.4,10,Mobile,Gold,0
32,29.4,326.13,20.8,17.3,21,Mobile,Basic,1
25,78.9,579.44,53.1,12.4,42,Desktop,Silver,2
41,46.3,403.72,27.5,17.3,23,Desktop,Basic,1
20,35.4,127.22,22.6,9.5,4,Mobile,Basic,4
23,52.0,766.69,18.1,13.4,20,Desktop,Silver,0
44,68.9,264.53,35.2,14.5,45,Desktop,Platinum,0
18,52.9,215.93,17.5,9.3,32,Tablet,Silver,3
29,68.8,399.33,20.0,21.1,30,Desktop,Gold,0
26,38.7,151.79,18.0,7.8,11,Mobile,Silver,4
18,71.4,708.85,26.0,18.8,25,Mobile,Silver,0
30,38.7,135.97,15.0,19.0,34,Mobile,Silver,4
23,84.4,717.44,23.0,3.1,32,Mobile,Gold,0
43,56.8,116.34,14.5,13.0,22,Desktop,Basic,3
47,66.1,288.8,25.6,16.8,7,Mobile,Silver,1
22,44.3,248.79,17.8,15.2,26,Mobile,Gold,4
35,55.4,560.99,38.4,16.7,47,Mobile,Silver,0
42,59.8,411.38,29.8,14.8,16,Mobile,Basic,1
18,34.5,277.8,23.2,13.5,1,Mobile,Basic,4
28,33.0,397.65,24.2,13.5,18,Desktop,Silver,1
23,29.8,64.71,29.7,16.6,4,Mobile,Gold,1
46,67.0,277.18,43.6,24.0,10,Desktop,Basic,1
37,58.1,195.35,36.1,15.5,17,Mobile,Gold,1
18,36.1,379.43,32.5,19.2,13,Mobile,Silver,1
36,41.8,190.23,23.6,17.7,18,Mobile,Silver,1
28,44.1,195.25,12.4,10.5,49,Desktop,Basic,3
27,64.9,329.53,19.1,28.6,34,Tablet,Basic,0
46,84.8,209.06,28.2,20.4,14,Mobile,Silver,0
36,56.5,348.16,15.5,7.6,12,Mobile,Silver,4
18,51.3,97.87,20.1,12.8,20,Desktop,Basic,3
20,35.9,390.37,26.2,19.6,23,Mobile,Gold,1
50,20.0,355.98,21.6,28.2,19,Desktop,Basic,1
44,87.8,295.55,21.1,15.0,24,Mobile,Gold,0
38,69.2,324.22,19.1,13.9,1,Mobile,Silver,0
38,40.5,258.49,45.4,26.0,27,Mobile,Platinum,1
30,85.9,414.92,23.4,17.0,17,Mobile,Gold,0
39,81.2,383.17,15.9,22.7,27,Mobile,Silver,1
28,94.9,335.74,22.6,22.9,23,Mobile,Silver,0
31,32.0,180.21,20.0,17.2,20,Tablet,Basic,4
22,62.1,176.04,10.6,11.3,27,Mobile,Platinum,4
52,29.2,151.44,13.8,22.2,20,Mobile,Gold,1
27,55.0,291.77,13.3,36.3,23,Tablet,Silver,1
42,72.2,355.31,29.8,16.9,14,Desktop,Gold,0
54,95.6,352.85,30.9,15.2,19,Tablet,Gold,2
21,96.7,139.27,17.0,27.9,25,Desktop,Basic,1
50,74.4,839.82,11.2,18.5,38,Mobile,Platinum,0
36,56.7,160.79,24.2,13.1,14,Mobile,Basic,3
40,87.3,364.04,51.5,12.8,31,Mobile,Silver,2
39,66.9,125.7,14.4,7.2,22,Desktop,Silver,3
28,58.0,368.76,11.5,8.7,20,Desktop,Basic,2
30,45.0,322.8,47.2,29.8,1,Mobile,Gold,1
37,67.0,467.64,26.2,12.1,13,Desktop,Basic,0
49,62.8,95.29,22.0,12.9,44,Desktop,Basic,3
39,46.7,129.56,12.0,9.4,38,Desktop,Basic,3
41,69.6,482.66,18.4,18.5,23,Mobile,Silver,0
34,66.0,548.72,21.8,23.0,42,Desktop,Basic,0
28,68.5,750.36,22.5,16.8,30,Tablet,Basic,0
32,46.2,193.22,20.0,3.0,38,Desktop,Gold,2
18,40.3,163.29,11.9,15.4,21,Mobile,Basic,4
50,113.1,879.78,17.8,29.1,20,Desktop,Basic,0
25,62.2,147.99,27.6,27.7,17,Tablet,Silver,1
47,41.9,537.68,22.9,15.8,37,Mobile,Silver,0
18,41.4,306.43,17.3,6.6,11,Mobile,Basic,4
50,39.2,494.64,27.4,12.3,26,Desktop,Gold,2
49,77.4,322.43,,10.6,30,Mobile,Basic,2
29,46.8,211.09,34.7,27.9,30,Mobile,Platinum,1
22,100.8,402.28,29.8,10.5,26,Tablet,Basic,0
38,45.3,541.24,35.8,14.1,40,Tablet,Silver,0
18,123.4,674.32,22.7,5.1,27,Mobile,Basic,0
18,56.7,140.58,13.4,13.4,39,Desktop,Gold,3
27,86.5,314.85,15.5,17.4,60,Desktop,Silver,2
29,43.4,149.56,27.8,8.9,21,Mobile,Basic,4
36,43.4,167.62,24.8,18.4,20,Mobile,Basic,4
33,60.8,181.21,37.2,20.5,1,Mobile,Basic,1
44,106.6,380.96,20.4,12.9,25,Mobile,Basic,2
45,58.7,180.46,19.8,14.9,41,Tablet,Basic,3
36,113.6,392.51,20.5,18.6,60,Mobile,Silver,2
33,89.3,641.68,29.6,15.5,42,Desktop,Silver,0
29,62.8,268.64,29.4,17.7,31,Mobile,Basic,1
56,94.6,92.23,20.5,5.9,13,Mobile,Silver,0
19,48.7,69.99,18.5,10.3,27,Mobile,Silver,4
28,90.7,124.7,16.0,19.5,41,Desktop,Gold,1
33,71.3,233.71,32.6,19.8,33,Mobile,Silver,0
18,56.5,171.96,18.2,17.5,13,Desktop,Basic,1
33,49.8,298.3,20.1,20.6,20,Mobile,Silver,1
26,76.8,624.66,32.4,15.2,20,Desktop,Gold,0
29,59.1,139.15,26.2,14.6,38,Desktop,Gold,0
24,75.5,227.11,37.8,11.2,20,Mobile,Silver,1
37,45.6,174.96,38.5,19.4,13,Tablet,Basic,1
46,123.0,499.96,38.5,13.7,32,Desktop,Basic,2
18,42.8,231.94,11.3,13.1,1,Tablet,Basic,1
39,62.3,175.34,22.9,7.1,1,Desktop,Basic,3
21,52.1,178.58,33.4,18.6,18,Mobile,Silver,1
37,54.7,246.65,38.9,25.3,9,Tablet,Basic,1
36,58.8,134.06,32.8,5.4,26,Desktop,Basic,3
19,81.9,355.49,19.1,7.8,18,Mobile,Platinum,0
41,108.3,489.56,20.5,17.3,17,Mobile,Silver,0
44,67.3,477.31,16.7,17.2,15,Tablet,Silver,0
55,64.5,120.14,54.9,19.0,41,Mobile,Gold,2
23,53.0,225.66,42.6,21.6,10,Desktop,Gold,1
39,89.7,558.01,41.8,15.0,26,Desktop,Silver,2
35,77.8,458.08,14.4,17.8,32,Desktop,Gold,0
41,66.8,439.37,25.7,15.5,36,Desktop,Gold,0
57,76.6,50.0,34.9,12.3,14,Mobile,Basic,0
41,43.8,288.34,27.7,18.1,32,Mobile,Silver,0
26,59.3,428.55,9.5,18.7,5,Mobile,Silver,1
40,84.0,588.15,21.2,12.8,50,Tablet,Silver,0
35,38.0,143.31,20.4,20.3,33,Desktop,Platinum,0
54,35.2,200.79,13.2,10.6,28,Desktop,Gold,3
33,101.8,344.23,14.2,15.1,19,Desktop,Gold,0
27,36.0,91.97,19.7,20.7,32,Mobile,Gold,1
41,70.9,282.58,43.5,11.2,29,Desktop,Silver,2
43,53.6,337.39,31.3,7.6,37,Mobile,Basic,0
26,48.0,167.61,33.8,34.8,26,Mobile,Basic,1
27,67.0,104.17,29.6,12.4,1,Desktop,Basic,3
42,34.6,88.32,6.7,9.7,59,Desktop,Silver,3
44,95.5,746.11,28.0,14.1,36,Mobile,Gold,0
29,52.1,161.57,25.6,5.7,55,Mobile,Basic,3
21,103.6,304.21,21.5,25.2,26,Tablet,Silver,1
27,65.1,148.47,14.4,24.0,44,Desktop,Gold,0
30,50.6,285.65,28.8,18.7,29,Tablet,Silver,1
36,52.7,122.38,9.9,12.6,14,Mobile,Platinum,4
63,31.1,81.01,33.3,17.7,21,Desktop,Silver,1
20,63.9,514.31,31.2,26.0,35,Mobile,Silver,0
25,44.3,345.52,32.6,12.1,14,Mobile,Gold,1
41,82.7,693.96,26.9,13.1,13,Mobile,Gold,0
33,70.9,245.33,17.6,19.0,27,Tablet,Gold,0
36,99.9,468.51,13.3,23.2,28,Mobile,Silver,0
39,72.7,686.12,22.2,10.8,35,Desktop,Platinum,0
42,74.2,485.08,34.3,18.1,22,Mobile,Gold,0
56,40.9,355.94,24.7,14.3,36,Desktop,Basic,0
25,60.3,273.52,30.9,16.7,13,Mobile,Gold,1
38,93.9,360.26,18.0,18.1,24,Mobile,Gold,0
18,64.3,335.05,24.4,11.8,33,Desktop,Basic,0
42,52.9,118.79,23.6,7.6,48,Mobile,Basic,3
34,39.7,346.53,52.1,15.3,21,Mobile,Basic,1
21,43.8,169.87,37.3,26.0,18,Desktop,Silver,1
27,31.8,518.76,16.2,19.9,19,Desktop,Gold,0
23,63.7,438.65,37.3,11.7,17,Mobile,Gold,0
37,44.0,782.15,14.2,13.4,24,Mobile,Gold,0
55,90.1,512.56,17.1,17.9,15,Mobile,Gold,0
34,63.9,301.87,30.9,17.7,39,Desktop,Silver,0
60,66.0,734.27,22.9,8.1,20,Mobile,Basic,0
45,58.2,359.95,29.7,15.0,31,Tablet,Gold,0
31,79.6,310.89,35.3,11.8,38,Desktop,Basic,0
26,36.7,105.52,19.4,18.1,20,Mobile,Gold,1
26,46.1,522.01,36.1,21.3,33,Mobile,Gold,0
41,109.0,499.81,30.2,13.4,8,Mobile,Basic,0
33,89.7,288.13,41.8,17.4,15,Mobile,Basic,1
38,55.1,374.29,31.8,17.9,39,Desktop,Silver,1
31,89.2,589.2,26.7,3.2,24,Desktop,Gold,0
51,27.1,256.34,31.7,13.6,48,Tablet,Silver,2
32,37.2,54.42,34.3,21.0,12,Mobile,Basic,1
32,86.1,729.61,7.9,11.5,21,Mobile,Gold,0
69,52.0,115.2,18.6,8.7,43,Desktop,Basic,3
34,38.6,249.3,22.9,11.8,44,Desktop,Basic,3
18,59.6,381.15,29.7,16.1,22,Desktop,Basic,0
35,55.4,225.42,30.8,18.5,43,Mobile,Basic,0
35,80.2,313.12,38.7,16.1,33,Desktop,Silver,2
53,49.9,177.39,25.4,18.1,47,Mobile,Silver,2
48,52.3,526.39,20.1,23.1,15,Desktop,Platinum,0
38,35.6,119.56,23.2,16.2,10,Desktop,Basic,0
41,72.2,567.03,15.6,13.2,44,Tablet,Gold,0
60,29.8,359.64,46.6,18.1,27,Mobile,Basic,1
37,69.4,392.09,45.7,19.6,30,Desktop,Silver,1
37,83.9,513.53,12.2,9.4,25,Desktop,Silver,0
42,60.9,167.89,43.8,32.2,19,Tablet,Basic,1
52,,418.95,26.9,11.9,44,Desktop,Silver,2
34,51.4,688.8,20.3,7.8,32,Tablet,Gold,0
52,88.3,480.72,28.3,22.1,14,Mobile,Silver,0
30,,494.0,33.1,14.6,32,Mobile,Gold,2
35,52.9,133.88,22.2,9.6,23,Desktop,Silver,3
37,50.8,234.88,28.7,21.8,1,Mobile,Basic,1
34,50.7,427.81,15.2,15.5,33,Tablet,Silver,1
56,61.1,435.1,22.8,5.2,20,Desktop,Gold,0
41,67.5,351.59,35.2,12.5,28,Desktop,Gold,0
44,31.7,161.24,35.8,19.6,13,Mobile,Gold,1
36,90.6,393.73,37.5,11.1,32,Mobile,Gold,0
32,97.8,623.59,23.6,11.3,35,Mobile,Gold,0
23,79.5,544.4,22.6,18.4,15,Mobile,Gold,0
18,66.5,459.48,22.8,9.2,2,Desktop,Silver,0
48,98.8,327.61,15.8,17.5,32,Mobile,Gold,0
26,74.4,523.08,31.1,15.7,28,Tablet,Gold,0
38,76.3,409.74,25.7,17.4,27,Desktop,Gold,0
38,62.0,582.54,14.1,9.6,28,Mobile,Gold,0
34,40.9,95.67,26.6,12.1,28,Mobile,Basic,3
49,65.7,209.33,37.2,19.6,15,Mobile,Gold,1
28,57.2,230.05,36.7,31.2,10,Mobile,Silver,1
43,50.4,377.02,29.2,5.6,3,Desktop,Platinum,2
27,25.2,327.14,42.7,21.7,10,Mobile,Silver,1
46,76.6,184.78,22.6,17.3,20,Mobile,Silver,0
39,43.3,64.36,26.3,25.9,14,Mobile,Gold,1
36,52.7,273.17,27.4,18.2,23,Mobile,Silver,1
30,110.0,418.94,30.7,7.8,39,Tablet,Silver,2
25,78.2,386.42,18.9,18.7,6,Desktop,Gold,0
26,58.6,416.55,27.3,14.2,29,Mobile,Gold,0
18,91.5,702.5,28.1,9.6,23,Desktop,Silver,0
21,69.0,299.35,26.0,13.2,26,Mobile,Gold,0
40,54.1,181.15,52.4,22.9,16,Mobile,Silver,1
30,61.3,181.2,28.5,18.8,20,Desktop,Gold,1
37,50.8,309.23,20.6,13.6,37,Mobile,Basic,0
36,,236.83,17.2,13.0,13,Mobile,Basic,4
40,27.2,243.67,33.0,23.2,33,Desktop,Silver,1
28,101.6,572.62,17.7,16.5,23,Mobile,Platinum,0
32,102.4,435.19,31.6,13.9,44,Mobile,Basic,0
50,66.1,690.16,32.1,14.2,2,Mobile,Gold,0
35,77.0,625.08,37.7,11.6,34,Desktop,Gold,0
40,36.2,426.69,15.8,14.0,36,Desktop,Gold,0
38,49.0,71.87,26.2,13.9,12,Mobile,Basic,0
18,60.3,420.83,30.3,15.9,43,Desktop,Silver,0
35,88.9,384.52,33.6,16.5,16,Mobile,Silver,0
47,32.3,118.53,22.8,10.1,47,Desktop,Gold,3
37,80.9,510.49,10.4,13.5,6,Mobile,Gold,0
30,71.1,322.23,18.7,19.6,15,Tablet,Basic,1
18,61.2,422.47,24.1,7.6,38,Desktop,Basic,0
31,38.5,236.51,15.8,8.4,20,Mobile,Silver,4
44,64.6,210.36,36.9,25.3,43,Mobile,Silver,0
24,41.3,433.89,37.8,14.3,28,Mobile,Gold,0
44,71.9,189.51,14.5,14.8,12,Mobile,Basic,4
58,52.3,56.86,11.4,10.3,21,Tablet,Basic,3
55,95.3,221.22,24.9,15.0,37,Desktop,Basic,2
50,83.4,727.22,29.3,20.3,20,Tablet,Gold,0
51,89.6,437.52,36.0,4.0,7,Desktop,Platinum,0
39,56.2,337.09,21.9,23.4,28,Mobile,Silver,1
44,54.1,50.0,16.3,9.4,43,Desktop,Basic,3
32,51.8,304.89,26.1,17.4,1,Mobile,Basic,1
26,62.5,345.86,32.3,26.0,24,Mobile,Basic,1
38,86.5,659.68,34.5,12.3,23,Desktop,Gold,0
57,63.6,186.98,19.0,13.1,35,Desktop,Basic,2
41,52.0,615.75,22.0,21.3,18,Mobile,Basic,0
34,67.2,417.6,27.7,14.1,23,Tablet,Basic,0
18,82.8,436.62,37.9,10.3,2,Tablet,Platinum,0
39,61.2,179.16,14.7,29.2,32,Mobile,Silver,1
52,65.5,376.41,22.7,9.4,4,Mobile,Gold,0
46,38.1,487.09,32.1,7.7,13,Desktop,Platinum,0
47,64.6,218.27,42.0,27.2,21,Desktop,Basic,1
26,66.7,492.96,23.5,19.7,6,Desktop,Silver,0
26,43.7,103.19,30.2,19.7,25,Mobile,Gold,1
47,48.8,530.46,11.6,10.8,9,Mobile,Platinum,0
32,35.1,250.03,22.4,22.3,8,Tablet,Platinum,1
48,24.8,199.35,46.8,17.4,5,Mobile,Silver,1
27,53.1,865.26,23.0,5.4,42,Mobile,Gold,0
26,88.5,412.96,9.6,23.9,19,Desktop,Gold,0
25,95.7,352.28,10.1,12.9,29,Mobile,Basic,0
30,68.9,621.53,25.9,10.8,32,Mobile,Gold,0
31,52.7,201.61,23.4,9.3,18,Mobile,Basic,4
55,55.1,336.03,19.3,15.6,11,Desktop,Gold,0
52,26.1,479.37,36.4,15.3,36,Desktop,Silver,2
54,55.9,611.72,24.3,14.4,6,Mobile,Silver,0
26,35.2,235.11,25.9,20.6,2,Mobile,Basic,1
35,88.6,,33.5,17.6,25,Desktop,Silver,2
38,51.6,419.15,27.9,20.2,18,Mobile,Basic,1
49,63.0,283.11,28.4,22.0,25,Tablet,Basic,1
41,68.4,498.72,28.8,10.0,26,Desktop,Silver,0
42,90.0,390.74,27.5,22.1,41,Tablet,Silver,0
57,27.5,103.85,29.3,12.9,33,Desktop,Basic,3
37,72.3,244.78,18.8,3.7,48,Desktop,Basic,2
28,35.2,99.27,,9.1,18,Mobile,Platinum,4
27,109.9,604.07,31.5,14.4,42,Mobile,Basic,0
47,80.4,432.8,23.7,9.9,40,Mobile,Platinum,2
51,44.1,50.0,18.5,11.9,53,Mobile,Basic,3
23,66.5,391.59,35.8,14.8,13,Mobile,Basic,0
41,66.9,266.34,17.9,23.7,29,Tablet,Basic,0
46,59.5,387.98,30.5,13.2,32,Desktop,Platinum,2
20,44.0,82.1,50.3,25.2,10,Mobile,Silver,1
65,33.8,364.88,27.0,15.3,28,Desktop,Silver,2
25,76.6,665.13,11.1,11.0,17,Desktop,Platinum,0
40,81.3,327.44,31.7,9.5,33,Mobile,Gold,2
43,76.0,606.82,23.4,16.9,24,Tablet,Silver,0
40,50.0,665.05,10.1,11.6,23,Desktop,Gold,0
18,,130.97,25.3,16.4,43,Desktop,Gold,0
53,55.4,166.84,30.5,6.0,49,Desktop,Silver,2
26,59.8,300.93,29.5,17.4,22,Mobile,Silver,1
47,68.1,286.59,46.7,18.4,31,Mobile,Silver,1
53,94.8,431.85,30.8,13.0,34,Mobile,Silver,0
55,46.3,130.38,10.6,15.5,45,Mobile,Basic,3
33,66.9,604.44,40.9,19.8,50,Mobile,Silver,0
30,74.7,372.83,26.6,15.2,48,Desktop,Silver,2
43,65.6,,33.1,8.6,20,Mobile,Gold,0
43,63.6,661.29,24.0,18.4,33,Mobile,Silver,0
36,56.3,335.58,27.7,17.4,38,Mobile,Basic,1
29,68.3,402.43,18.6,17.9,41,Mobile,Platinum,0
51,67.3,221.76,32.7,20.6,24,Mobile,Basic,2
27,44.9,231.06,5.0,22.4,10,Mobile,Basic,1
24,68.2,669.97,13.7,7.3,27,Mobile,Gold,0
46,58.7,50.0,25.6,12.6,24,Mobile,Platinum,3
48,97.7,465.47,21.4,10.1,24,Mobile,Platinum,0
18,77.8,299.02,26.2,25.1,33,Mobile,Silver,1
19,57.5,126.4,24.5,8.5,2,Desktop,Basic,3
44,33.9,382.71,23.5,22.2,13,Mobile,Basic,1
37,92.8,265.95,19.6,15.9,53,Tablet,Platinum,0
27,80.6,220.22,19.3,9.1,18,Mobile,Basic,3
31,29.7,272.38,45.0,16.3,16,Mobile,Basic,1
38,76.3,417.48,22.7,17.5,24,Desktop,Platinum,0
46,88.5,478.93,37.1,17.1,40,Mobile,Gold,0
62,68.0,343.25,30.5,10.6,33,Desktop,Silver,2
31,48.1,187.51,32.7,21.1,22,Mobile,Silver,1
40,81.7,177.36,45.9,21.7,18,Mobile,Silver,1
55,38.4,81.01,26.9,4.4,7,Tablet,Basic,3
51,58.4,678.95,25.9,11.1,18,Tablet,Silver,2
47,45.2,413.1,28.6,17.9,24,Mobile,Gold,0
51,94.9,248.26,16.4,9.8,32,Mobile,Basic,0
40,73.7,488.83,16.5,18.0,17,Desktop,Basic,0
46,65.5,252.42,25.3,12.0,9,Desktop,Basic,2
22,98.1,640.44,15.0,21.8,22,Mobile,Gold,0
43,62.3,198.58,18.3,11.2,20,Desktop,Gold,1
43,39.5,261.33,38.4,10.1,32,Desktop,Basic,2
33,65.7,158.68,16.5,9.6,20,Mobile,Basic,3
37,81.5,472.28,22.6,19.7,25,Mobile,Gold,0
18,71.2,164.78,26.1,10.8,54,Tablet,Silver,2
39,78.3,575.55,27.9,12.7,37,Desktop,Basic,0
25,69.5,375.09,43.1,5.7,21,Tablet,Basic,2
43,81.7,477.05,17.4,12.0,39,Tablet,Silver,0
34,51.3,590.07,29.0,26.5,12,Mobile,Gold,0
47,86.5,80.62,26.2,9.7,19,Desktop,Gold,2
34,79.1,467.15,25.0,9.6,37,Desktop,Gold,0
27,65.8,423.58,12.7,6.6,17,Mobile,Gold,0
32,47.1,290.81,24.8,20.7,46,Desktop,Gold,2
32,38.1,206.11,40.0,9.8,11,Mobile,Basic,2
35,59.5,197.18,36.9,16.2,16,Mobile,Gold,1
25,65.7,194.23,26.2,23.3,39,Desktop,Gold,1
38,35.7,291.56,29.7,21.9,19,Mobile,Gold,1
36,50.4,402.01,36.1,16.6,24,Mobile,Gold,0
24,109.3,456.89,23.1,9.0,29,Mobile,Gold,0
34,68.3,488.4,16.0,21.3,35,Mobile,Basic,0
38,38.3,97.83,18.1,14.8,41,Desktop,Gold,3
19,54.3,377.05,17.4,23.8,41,Desktop,Silver,1
37,94.4,342.32,31.4,18.3,27,Mobile,Gold,0
30,56.7,177.04,32.3,9.7,28,Mobile,Silver,1
27,46.5,154.41,23.8,7.9,16,Mobile,Silver,3
36,77.5,496.81,31.9,8.7,1,Mobile,Basic,0
25,87.4,482.22,48.3,18.8,1,Mobile,Silver,1
30,78.4,366.78,32.3,14.7,8,Tablet,Silver,1
37,36.4,345.07,34.3,13.6,10,Mobile,Gold,1
51,85.0,377.01,24.9,15.3,15,Desktop,Silver,0
53,59.1,195.77,16.2,15.0,15,Desktop,Platinum,3
25,23.6,97.71,16.5,11.6,31,Mobile,Basic,3
28,23.0,181.91,22.3,28.6,20,Mobile,Silver,1
46,78.4,80.17,22.9,23.0,24,Mobile,Basic,1
31,51.7,179.86,14.6,13.0,17,Desktop,Basic,3
57,83.7,178.95,23.8,15.3,31,Desktop,Basic,2
28,110.9,681.73,29.8,21.8,25,Desktop,Gold,0
35,50.4,109.54,29.2,24.9,27,Mobile,Gold,1
38,45.3,82.32,25.0,18.2,15,Desktop,Silver,1
36,70.7,411.12,26.0,10.9,25,Tablet,Platinum,0
51,69.6,409.48,31.9,4.9,40,Mobile,Silver,2
23,56.5,108.87,8.2,11.4,8,Tablet,Silver,3
53,76.7,51.77,19.6,9.2,34,Mobile,Silver,3
27,34.9,378.79,34.6,25.5,15,Mobile,Silver,1
39,54.2,727.3,14.5,16.4,43,Desktop,Platinum,0
20,31.4,261.6,27.0,10.2,6,Mobile,Basic,4
44,100.2,437.51,30.7,10.4,21,Desktop,Gold,2
18,61.5,321.27,20.6,17.8,23,Desktop,Silver,0
30,78.0,86.43,20.6,9.2,30,Desktop,Silver,3
29,,245.16,16.6,12.1,5,Mobile,Basic,3
38,20.0,296.61,18.5,21.9,8,Tablet,Basic,1
22,50.1,174.77,25.2,12.8,1,Mobile,Silver,1
33,90.1,357.76,18.4,16.1,37,Mobile,Basic,0
18,67.1,455.13,18.2,12.7,7,Desktop,Gold,0
24,62.5,525.38,34.7,7.5,22,Mobile,Platinum,0
18,76.0,547.51,29.0,7.9,22,Desktop,Gold,2
41,82.1,350.83,23.4,14.6,31,Desktop,Gold,0
21,79.5,560.51,30.0,11.9,59,Mobile,Basic,0
22,53.3,485.04,41.9,10.8,21,Mobile,Platinum,0
28,65.2,307.25,40.3,27.7,21,Desktop,Gold,1
47,50.8,119.97,28.4,14.5,7,Mobile,Silver,3
32,83.1,550.42,24.1,5.4,12,Mobile,Gold,0
47,85.4,647.43,23.4,4.7,29,Desktop,Gold,0
36,66.9,280.73,20.6,15.8,12,Mobile,Gold,2
21,35.1,130.98,31.5,27.0,16,Mobile,Basic,1
52,62.1,378.22,29.1,23.1,18,Desktop,Silver,0
42,55.1,224.19,39.9,23.2,10,Mobile,Silver,1
42,69.8,384.64,24.7,15.2,35,Mobile,Basic,0
41,71.9,564.55,28.2,12.9,23,Tablet,Basic,0
30,64.1,243.3,26.1,31.8,27,Desktop,Basic,1
36,82.8,470.6,34.5,16.7,23,Desktop,Platinum,0
42,54.7,115.32,20.1,8.2,17,Mobile,Basic,3
26,71.5,465.47,22.8,3.2,43,Desktop,Gold,0
55,37.4,468.76,20.3,21.4,5,Tablet,Silver,1
30,67.8,289.9,24.8,16.6,26,Desktop,Basic,1
47,41.6,619.94,41.5,16.3,31,Mobile,Platinum,0
34,31.3,293.86,35.0,23.1,29,Desktop,Gold,1
27,64.3,734.33,23.8,16.0,23,Desktop,Silver,0
24,34.5,163.94,6.0,9.4,7,Mobile,Silver,4
44,103.0,567.18,23.3,15.7,6,Mobile,Silver,0
42,,524.97,9.1,13.2,25,Mobile,Gold,0
37,50.1,308.26,30.2,9.9,30,Desktop,Silver,0
22,45.3,226.45,14.6,12.6,20,Desktop,Silver,4
30,52.4,514.91,39.5,14.5,19,Mobile,Basic,1
18,47.6,461.16,35.8,5.1,30,Mobile,Gold,1
42,57.8,379.46,37.0,13.6,2,Mobile,Basic,0
44,63.3,505.79,28.1,10.3,46,Mobile,Silver,2
47,78.9,450.44,26.4,9.6,18,Mobile,Gold,0
59,53.3,162.75,20.1,13.2,34,Mobile,Gold,3
25,85.1,443.97,21.0,20.5,9,Desktop,Silver,0
38,74.0,487.65,26.4,7.4,20,Mobile,Gold,0
32,64.2,436.95,,17.4,26,Mobile,Gold,0
28,50.9,325.56,22.1,25.5,30,Mobile,Basic,1
26,102.4,237.01,46.8,12.4,8,Mobile,Basic,1
32,60.8,327.1,34.3,21.1,35,Desktop,Platinum,0
39,44.0,397.19,17.4,8.0,47,Desktop,Gold,2
45,50.6,146.23,36.1,23.4,19,Desktop,Silver,1
20,41.1,179.19,30.8,13.5,11,Tablet,Gold,1
28,69.8,226.89,25.7,21.2,26,Desktop,Gold,0
43,76.5,453.38,31.1,13.0,1,Mobile,Gold,0
20,55.0,270.49,15.9,21.0,28,Desktop,Silver,1
19,117.3,388.31,26.2,5.5,23,Mobile,Platinum,0
29,56.1,619.58,25.2,22.7,18,Desktop,Silver,0
18,31.8,174.87,11.8,4.5,54,Desktop,Basic,3
41,20.0,106.63,23.1,11.1,41,Mobile,Silver,3
31,89.3,346.6,13.7,8.5,6,Mobile,Gold,0
38,69.7,434.6,35.9,12.8,31,Mobile,Gold,0
60,29.1,408.91,36.6,17.1,34,Mobile,Silver,1
23,83.2,283.04,28.5,14.1,18,Mobile,Platinum,0
24,131.0,376.92,7.3,10.8,9,Desktop,Platinum,0
39,67.6,408.1,22.0,14.6,34,Mobile,Platinum,0
49,76.0,414.94,36.0,13.2,35,Mobile,Gold,2
22,33.7,298.29,11.5,22.8,17,Mobile,Gold,1
33,97.4,657.47,19.6,15.9,28,Mobile,Platinum,0
48,37.2,386.83,28.6,17.3,40,Desktop,Basic,0
47,69.3,644.98,19.3,19.7,46,Desktop,Gold,0
28,27.5,311.05,18.8,15.2,6,Mobile,Basic,1
38,63.0,610.39,23.3,11.1,27,Desktop,Platinum,0
55,81.7,,12.8,13.9,27,Mobile,Silver,0
34,97.0,536.42,20.0,14.7,12,Mobile,Basic,2
49,79.9,592.45,11.3,18.4,24,Desktop,Gold,0
33,44.2,357.97,29.4,14.8,9,Mobile,Basic,1
46,78.6,370.53,31.4,10.8,25,Tablet,Silver,0
19,58.0,204.26,22.9,21.1,18,Desktop,Silver,0
46,73.2,552.71,16.4,21.9,50,Desktop,Basic,0
52,20.0,277.43,33.5,10.3,49,Mobile,Gold,2
40,36.6,110.87,16.1,13.5,58,Desktop,Basic,3
42,31.6,356.01,34.7,18.0,33,Mobile,Silver,2
35,76.4,545.84,19.3,12.8,6,Tablet,Platinum,0
18,35.0,122.97,33.4,16.9,13,Mobile,Silver,1
50,55.0,388.14,13.4,19.9,26,Mobile,Basic,0
